MedInc,HouseAge,Latitude,Longitude,price
1.7798,30.0,37.94,-121.25,0.659
2.8705,5.0,37.94,-121.24,1.136
2.0893,21.0,37.93,-121.24,0.65
2.3269,28.0,37.94,-121.25,0.559
2.0833,31.0,37.93,-121.25,0.483
1.4583,33.0,37.93,-121.26,0.53
1.7574,43.0,37.94,-121.26,0.517
2.125,24.0,37.93,-121.27,0.612
1.9375,35.0,37.94,-121.28,0.567
2.1705,36.0,37.92,-121.28,0.603
1.8814,40.0,37.94,-121.28,0.577
2.551,37.0,37.93,-121.29,0.591
2.7829,24.0,37.93,-121.29,0.618
2.1591,23.0,37.93,-121.28,0.678
2.4412,30.0,37.92,-121.28,0.616
3.1053,12.0,37.92,-121.29,0.731
1.69,31.0,37.91,-121.28,0.659
2.4667,21.0,37.93,-121.31,0.814
1.7694,28.0,37.92,-121.3,0.739
1.1964,33.0,37.98,-121.24,0.804
2.1991,47.0,37.97,-121.24,0.672
2.875,37.0,37.96,-121.24,0.577
1.6563,37.0,37.96,-121.23,0.572
1.5539,44.0,37.96,-121.23,0.592
2.625,36.0,37.95,-121.23,0.892
2.401,37.0,37.97,-121.22,0.584
1.9875,30.0,37.96,-121.22,0.564
2.625,31.0,37.96,-121.22,0.721
2.4097,19.0,37.92,-121.25,0.66
1.8958,28.0,37.92,-121.23,0.857
5.3224,17.0,38.0,-121.36,2.258
3.675,22.0,38.0,-121.35,1.524
3.4231,6.0,38.0,-121.35,1.238
3.5982,15.0,38.01,-121.35,0.944
4.0221,16.0,38.01,-121.36,1.733
2.3339,16.0,38.01,-121.36,0.871
4.5278,16.0,38.01,-121.36,1.669
3.2872,17.0,38.01,-121.34,1.75
5.318,27.0,38.01,-121.33,1.551
4.0444,32.0,38.0,-121.34,1.292
3.2889,32.0,38.0,-121.33,0.989
5.9191,36.0,38.01,-121.33,1.519
2.6765,20.0,38.01,-121.32,0.964
2.7045,36.0,38.01,-121.32,1.028
2.0091,21.0,38.0,-121.32,1.015
2.213,22.0,38.0,-121.32,0.875
3.1369,14.0,38.0,-121.33,1.196
2.5,15.0,37.99,-121.33,1.759
3.9615,11.0,37.99,-121.34,1.946
6.556,14.0,37.99,-121.34,2.347
1.3729,15.0,37.99,-121.31,1.103
1.3531,20.0,37.98,-121.32,0.946
5.143,9.0,37.98,-121.33,1.765
2.7031,10.0,37.98,-121.33,1.5
4.2589,8.0,37.99,-121.36,1.349
5.3002,8.0,37.98,-121.34,1.917
4.3008,33.0,38.02,-121.33,1.364
5.1202,30.0,38.02,-121.34,1.338
3.1827,31.0,38.02,-121.33,1.621
4.3008,37.0,38.02,-121.33,1.198
4.4063,20.0,38.03,-121.34,1.308
4.918,19.0,38.03,-121.33,1.306
5.5427,4.0,38.04,-121.36,1.621
5.5842,5.0,38.04,-121.35,1.591
3.7206,12.0,38.04,-121.35,1.46
5.0285,9.0,38.04,-121.36,1.482
5.6147,16.0,38.05,-121.34,2.447
3.6083,16.0,38.04,-121.34,1.464
4.6477,15.0,38.04,-121.33,1.427
2.2961,10.0,38.03,-121.33,1.267
4.875,16.0,38.03,-121.32,1.431
4.5179,15.0,38.04,-121.33,1.456
5.1878,10.0,38.04,-121.33,1.539
5.7201,8.0,38.03,-121.35,1.557
4.9861,12.0,38.03,-121.34,1.335
2.8403,16.0,38.02,-121.35,1.323
4.1739,16.0,38.03,-121.35,1.313
3.7375,14.0,38.03,-121.36,1.388
3.428,15.0,38.02,-121.35,1.407
4.1719,5.0,38.02,-121.36,2.061
3.5684,7.0,38.03,-121.36,0.787
4.5,30.0,38.04,-121.32,0.928
3.7413,24.0,38.03,-121.31,1.053
2.5742,25.0,38.03,-121.32,0.984
3.5379,26.0,38.02,-121.32,0.991
2.5212,18.0,38.03,-121.31,1.1
1.9698,12.0,38.0,-121.29,1.123
1.886,23.0,37.99,-121.31,1.053
1.7774,23.0,38.0,-121.3,1.0
3.2788,29.0,38.01,-121.3,1.0
2.6495,27.0,38.0,-121.3,1.162
4.3958,35.0,38.0,-121.31,1.084
3.9792,19.0,38.0,-121.31,1.319
2.7981,24.0,38.02,-121.31,0.921
3.994,30.0,38.01,-121.3,0.955
3.0729,23.0,38.02,-121.32,1.048
2.8348,22.0,38.01,-121.31,1.016
1.4274,22.0,38.01,-121.31,0.905
4.0156,8.0,38.04,-121.3,1.176
3.1471,13.0,38.03,-121.3,1.028
4.0227,10.0,38.03,-121.3,1.077
3.1779,16.0,38.04,-121.29,0.973
2.2672,16.0,38.03,-121.29,0.911
3.0907,11.0,38.03,-121.28,0.941
2.5842,7.0,38.03,-121.29,1.113
3.9265,11.0,38.03,-121.28,1.074
2.5437,12.0,38.02,-121.29,0.99
2.5473,16.0,38.02,-121.3,1.063
2.505,11.0,38.03,-121.3,0.95
2.8523,4.0,38.02,-121.3,0.875
2.375,4.0,38.0,-121.29,1.245
4.4871,2.0,38.01,-121.29,1.379
3.175,8.0,38.02,-121.28,0.959
3.75,10.0,38.01,-121.29,1.208
3.4107,26.0,38.05,-121.27,0.828
2.9821,32.0,38.02,-121.27,1.55
1.15,52.0,38.05,-121.3,1.125
3.5735,25.0,38.05,-121.25,1.068
4.9861,26.0,38.04,-121.25,2.018
2.6994,16.0,38.01,-121.25,1.125
6.1805,32.0,38.04,-121.23,2.479
5.5376,42.0,38.04,-121.22,2.125
6.6605,29.0,38.03,-121.25,2.207
2.8167,35.0,38.0,-121.22,1.621
2.4342,22.0,38.01,-121.24,1.25
2.8958,21.0,38.0,-121.25,1.35
2.3333,27.0,37.99,-121.26,0.875
2.4688,25.0,38.0,-121.24,1.268
5.5693,38.0,37.99,-121.23,1.531
5.0362,27.0,37.98,-121.23,1.813
6.0582,39.0,37.97,-121.2,1.577
3.225,35.0,38.04,-121.19,1.771
1.4732,28.0,38.03,-121.16,1.563
3.3882,44.0,38.02,-121.2,1.25
2.4674,31.0,37.99,-121.18,1.309
3.6389,28.0,37.97,-121.17,1.304
2.7958,32.0,37.95,-121.23,0.59
2.1513,27.0,37.93,-121.19,0.997
1.125,20.0,37.94,-121.23,1.5
4.75,21.0,37.93,-121.22,1.214
2.8676,30.0,37.95,-121.22,0.769
2.5625,35.0,37.96,-121.18,1.469
2.625,16.0,37.9,-121.24,1.375
3.1719,42.0,37.88,-121.26,1.583
0.9614,28.0,37.9,-121.28,0.557
1.6458,43.0,37.88,-121.27,0.836
2.9531,34.0,37.87,-121.27,1.04
2.9,38.0,37.9,-121.31,1.25
5.7485,26.0,37.89,-121.29,1.625
2.6563,29.0,37.87,-121.29,1.031
3.65,49.0,37.87,-121.23,1.625
2.2891,31.0,37.94,-121.49,1.625
2.6842,44.0,37.88,-121.38,1.563
2.2619,13.0,38.13,-121.47,1.235
2.0284,35.0,38.22,-121.42,0.963
4.3553,42.0,38.15,-121.36,1.857
3.5,14.0,38.16,-121.32,2.408
5.5942,5.0,38.13,-121.32,1.869
5.5057,32.0,38.09,-121.35,1.472
3.9323,5.0,38.15,-121.32,1.301
3.95,22.0,38.12,-121.23,1.781
3.6312,48.0,38.11,-121.23,2.028
6.4562,23.0,38.09,-121.23,2.3
2.0625,35.0,38.09,-121.26,1.55
2.0694,31.0,38.09,-121.3,1.75
3.1917,21.0,38.07,-121.29,2.045
3.0592,28.0,38.07,-121.25,1.528
3.875,27.0,38.14,-121.29,1.274
3.2123,17.0,38.14,-121.3,1.207
3.2338,34.0,38.14,-121.29,1.018
2.515,34.0,38.14,-121.29,1.108
2.3917,31.0,38.13,-121.29,1.135
2.8942,27.0,38.13,-121.3,1.167
3.2303,23.0,38.13,-121.3,1.318
4.8787,23.0,38.15,-121.29,1.753
3.3987,37.0,38.14,-121.28,0.995
2.2883,33.0,38.14,-121.27,0.869
2.125,40.0,38.14,-121.27,1.375
4.119,38.0,38.14,-121.28,1.288
4.0625,48.0,38.13,-121.28,1.432
2.1979,52.0,38.13,-121.27,1.141
2.1771,40.0,38.13,-121.27,0.982
2.5401,32.0,38.13,-121.28,1.254
2.8237,34.0,38.12,-121.28,1.107
2.4949,44.0,38.12,-121.27,1.08
5.0,20.0,38.13,-121.29,1.548
5.0528,26.0,38.13,-121.3,1.537
3.9607,18.0,38.12,-121.29,1.325
7.6889,11.0,38.12,-121.3,2.293
4.196,5.0,38.11,-121.3,1.717
2.4482,11.0,38.11,-121.27,1.03
3.8825,10.0,38.11,-121.28,1.368
3.8672,15.0,38.11,-121.27,1.201
2.5556,13.0,38.1,-121.28,1.331
3.775,14.0,38.1,-121.29,1.633
1.9238,39.0,38.13,-121.27,0.707
2.5587,37.0,38.12,-121.27,0.878
2.2188,38.0,38.13,-121.26,0.688
1.8575,27.0,38.12,-121.26,0.738
3.2993,25.0,38.13,-121.25,0.911
4.2448,4.0,38.11,-121.26,1.509
3.1284,8.0,38.11,-121.26,1.151
2.3,16.0,38.14,-121.25,1.333
3.5333,10.0,38.14,-121.26,1.168
1.75,35.0,38.13,-121.27,0.829
2.0875,25.0,38.13,-121.26,0.831
3.3929,28.0,38.22,-121.24,1.13
3.475,24.0,38.16,-121.22,1.512
4.0924,19.0,38.17,-121.28,2.442
3.6398,27.0,38.21,-121.32,1.467
2.4906,31.0,38.16,-121.16,1.225
3.5774,14.0,38.16,-121.14,1.139
3.6528,13.0,38.25,-121.06,2.0
4.0365,18.0,38.21,-121.15,1.742
2.9875,19.0,38.14,-121.05,1.663
2.4545,23.0,38.19,-121.09,1.05
3.7687,27.0,38.13,-121.19,1.652
4.8125,21.0,38.07,-121.18,1.611
4.7069,27.0,38.0,-120.97,1.769
3.275,17.0,37.93,-121.05,1.565
2.9241,32.0,38.04,-121.11,1.875
4.517,21.0,38.03,-121.09,1.522
3.4265,36.0,38.0,-121.12,1.589
2.9083,32.0,37.8,-120.99,1.134
3.6107,13.0,37.8,-121.0,1.413
2.7857,20.0,37.79,-120.98,1.109
2.883,28.0,37.84,-120.97,1.419
3.8534,32.0,37.77,-120.96,1.576
2.5643,32.0,37.78,-121.04,2.0
2.683,24.0,37.86,-121.06,1.694
2.4598,31.0,37.74,-121.13,0.971
3.4643,28.0,37.74,-121.13,0.909
2.3924,35.0,37.73,-121.12,1.022
3.6016,21.0,37.74,-121.13,1.346
3.3158,40.0,37.73,-121.13,1.259
4.4213,11.0,37.74,-121.11,1.827
3.3578,35.0,37.8,-121.1,1.49
4.1833,22.0,37.76,-121.11,1.921
3.4426,7.0,37.73,-121.16,1.39
3.4009,22.0,37.76,-121.25,1.824
2.6368,34.0,37.72,-121.22,1.656
3.6378,17.0,37.81,-121.22,1.261
2.1186,28.0,37.8,-121.22,0.944
2.125,37.0,37.8,-121.22,0.919
2.995,18.0,37.81,-121.21,1.243
2.7443,31.0,37.8,-121.21,0.942
2.1786,44.0,37.8,-121.21,1.208
1.4853,45.0,37.8,-121.21,1.018
1.6724,33.0,37.79,-121.21,0.969
2.6053,33.0,37.8,-121.21,0.992
5.193,8.0,37.81,-121.21,1.721
3.7546,28.0,37.8,-121.2,1.353
3.5625,24.0,37.8,-121.2,1.308
2.4798,36.0,37.79,-121.2,1.015
4.0972,37.0,37.8,-121.2,1.018
5.0369,12.0,37.81,-121.21,1.639
3.5365,22.0,37.88,-121.17,1.118
3.8472,35.0,37.82,-121.17,1.976
4.4423,18.0,37.83,-121.2,1.614
7.3718,26.0,37.81,-121.2,2.125
2.7321,8.0,37.81,-121.19,1.75
1.9464,16.0,37.79,-121.18,1.125
3.375,4.0,37.78,-121.2,1.063
4.8229,20.0,37.78,-121.23,1.583
4.075,7.0,37.79,-121.24,1.95
2.7083,16.0,37.79,-121.27,1.739
1.6111,13.0,37.8,-121.22,0.741
1.7228,36.0,37.79,-121.22,1.05
2.5025,38.0,37.79,-121.22,1.019
4.0815,21.0,37.79,-121.23,1.179
4.4766,5.0,37.79,-121.22,1.694
2.7734,23.0,37.79,-121.23,1.168
2.2254,11.0,37.8,-121.23,1.308
3.5595,6.0,37.81,-121.24,1.61
4.2431,15.0,37.81,-121.23,1.371
4.0125,20.0,37.81,-121.22,1.215
3.1964,13.0,37.82,-121.22,1.415
5.5591,16.0,37.81,-121.23,1.493
4.6821,8.0,37.82,-121.23,1.385
4.9271,14.0,37.82,-121.23,1.553
4.0208,28.0,37.84,-121.23,1.557
5.1047,9.0,37.82,-121.24,1.579
2.2391,35.0,37.85,-121.3,1.2
3.1429,36.0,37.81,-121.31,1.792
3.7292,6.0,37.8,-121.29,4.75
2.6458,26.0,37.82,-121.27,1.275
2.5156,32.0,37.83,-121.28,0.863
3.65,10.0,37.82,-121.28,1.194
4.1298,19.0,37.77,-121.37,2.228
4.15,20.0,37.74,-121.4,3.224
2.6181,24.0,37.78,-121.43,1.635
5.0176,19.0,37.77,-121.48,2.742
4.3229,18.0,37.75,-121.52,3.273
5.1629,20.0,37.73,-121.46,2.229
5.75,2.0,37.72,-121.45,2.402
6.0389,5.0,37.7,-121.44,2.151
4.3696,7.0,37.71,-121.42,1.707
4.1855,18.0,37.76,-121.42,1.621
3.5242,33.0,37.75,-121.42,1.214
4.8021,45.0,37.74,-121.42,1.335
2.825,38.0,37.74,-121.42,1.525
3.15,35.0,37.74,-121.42,1.532
4.3687,33.0,37.75,-121.42,1.287
3.1333,34.0,37.75,-121.43,1.32
2.75,41.0,37.75,-121.43,1.273
3.3611,42.0,37.75,-121.43,1.176
3.0865,52.0,37.74,-121.43,1.198
3.5789,40.0,37.74,-121.43,1.104
2.1424,30.0,37.75,-121.43,1.25
3.6312,7.0,37.76,-121.43,1.476
5.0443,5.0,37.76,-121.44,1.948
4.6173,15.0,37.75,-121.45,1.648
3.5096,33.0,37.74,-121.44,1.417
4.2768,29.0,37.75,-121.44,1.513
3.4821,16.0,37.75,-121.44,1.706
1.1957,19.0,37.74,-121.42,1.031
1.6937,52.0,37.74,-121.43,1.083
1.725,52.0,37.74,-121.43,1.115
3.1319,25.0,37.74,-121.44,1.125
5.3321,7.0,37.73,-121.44,2.081
2.9955,40.0,37.73,-121.43,1.347
5.9934,2.0,37.73,-121.42,1.967
1.9792,22.0,37.72,-121.29,0.63
4.3015,21.0,37.67,-121.32,2.5
4.6625,14.0,37.58,-121.47,2.94
3.8158,14.0,35.69,-120.9,2.487
3.23,11.0,35.76,-120.93,1.543
2.2165,15.0,35.76,-120.7,0.906
1.6303,14.0,35.65,-120.69,1.449
2.0076,38.0,35.64,-120.69,1.14
2.4567,43.0,35.62,-120.69,1.4
2.9167,35.0,35.62,-120.69,1.617
3.3472,31.0,35.63,-120.72,1.952
4.2841,8.0,35.63,-120.67,2.567
3.8661,6.0,35.62,-120.67,1.681
2.6528,9.0,35.59,-120.63,1.135
2.9926,9.0,35.65,-120.64,1.582
3.7303,9.0,35.74,-120.47,1.627
2.811,15.0,35.56,-120.29,1.421
4.475,13.0,35.6,-120.6,2.069
3.24,9.0,35.52,-121.11,2.646
3.8019,13.0,35.55,-121.14,2.712
3.4799,16.0,35.58,-121.12,3.208
3.6908,23.0,35.4,-120.92,2.788
2.3075,27.0,35.38,-120.85,1.842
2.7344,23.0,35.39,-120.86,1.883
2.7043,21.0,35.4,-120.86,1.862
3.0187,16.0,35.41,-120.87,2.781
3.7738,18.0,35.42,-120.94,2.794
2.6864,30.0,35.44,-120.95,2.836
2.8173,21.0,35.37,-120.85,2.269
2.7266,28.0,35.36,-120.83,2.668
2.6205,27.0,35.35,-120.84,2.211
2.5552,34.0,35.37,-120.84,2.0
1.65,29.0,35.37,-120.89,2.273
3.6412,15.0,35.33,-120.84,2.078
4.4766,14.0,35.33,-120.83,1.927
3.3958,12.0,35.32,-120.82,2.158
3.2226,11.0,35.32,-120.83,1.832
3.4762,15.0,35.32,-120.84,1.896
3.588,16.0,35.33,-120.9,2.663
3.526,17.0,35.32,-120.84,1.839
2.8493,23.0,35.31,-120.84,1.961
4.9359,15.0,35.3,-120.84,3.177
2.5172,16.0,35.31,-120.82,2.939
3.587,20.0,35.33,-120.8,3.3
3.2112,20.0,35.6,-121.1,2.045
3.1818,36.0,35.29,-120.65,2.496
1.9647,23.0,35.29,-120.66,2.536
1.7031,16.0,35.29,-120.66,1.95
1.0298,20.0,35.32,-120.65,3.0
6.3144,28.0,35.28,-120.62,3.288
1.4492,29.0,35.29,-120.65,2.229
2.5455,32.0,35.28,-120.65,1.659
4.2411,27.0,35.27,-120.65,2.589
2.5129,15.0,35.27,-120.65,2.259
2.1507,21.0,35.26,-120.64,2.215
5.156,23.0,35.27,-120.63,2.513
2.084,39.0,35.29,-120.66,2.333
1.4036,31.0,35.28,-120.66,2.096
2.1786,46.0,35.28,-120.66,2.063
2.6208,52.0,35.27,-120.65,2.271
2.8009,46.0,35.27,-120.66,1.926
1.6875,33.0,35.27,-120.66,1.742
3.7337,17.0,35.27,-120.66,2.082
2.2656,15.0,35.26,-120.66,2.262
2.2165,32.0,35.3,-120.67,2.317
4.6719,24.0,35.31,-120.7,3.37
3.25,37.0,35.29,-120.68,2.25
2.2847,26.0,35.28,-120.69,2.47
3.0833,44.0,35.29,-120.67,2.193
4.625,20.0,35.26,-120.69,2.218
4.6071,14.0,35.28,-120.7,2.399
5.4287,9.0,35.27,-120.71,3.316
3.2464,26.0,35.26,-120.68,2.08
2.794,15.0,35.25,-120.69,2.625
4.2639,46.0,35.32,-120.7,3.5
5.0267,5.0,35.24,-120.52,2.533
2.2868,16.0,35.25,-120.68,2.337
1.6563,16.0,35.34,-120.69,0.425
3.7635,14.0,35.19,-120.81,3.362
5.9676,13.0,35.2,-120.66,3.8
3.5352,17.0,35.14,-120.7,3.578
3.0938,34.0,35.14,-120.68,2.459
1.9653,41.0,35.13,-120.66,2.361
1.7878,16.0,35.13,-120.63,0.55
4.849,7.0,35.15,-120.64,2.75
4.6776,8.0,35.13,-120.59,2.955
4.4033,15.0,35.13,-120.56,2.676
2.8824,39.0,35.12,-120.57,1.952
3.5242,18.0,35.11,-120.57,1.568
3.155,25.0,35.11,-120.59,2.054
3.4509,22.0,35.12,-120.6,2.177
2.5792,16.0,35.12,-120.61,1.638
2.1702,27.0,35.12,-120.59,1.797
2.2625,17.0,35.11,-120.6,1.53
3.5744,20.0,35.11,-120.59,1.978
2.6974,31.0,35.12,-120.61,1.654
2.7301,16.0,35.13,-120.61,1.904
2.9821,12.0,35.12,-120.61,1.62
3.3062,11.0,35.11,-120.61,1.585
2.9615,19.0,35.12,-120.65,1.781
2.7128,26.0,35.13,-120.62,2.099
2.0292,18.0,35.11,-120.62,1.558
2.655,22.0,35.12,-120.62,1.6
2.1042,19.0,35.1,-120.66,2.683
2.4003,14.0,35.1,-120.61,1.421
3.0536,17.0,35.1,-120.61,1.436
2.6875,16.0,35.1,-120.6,1.782
1.4726,37.0,35.0,-120.58,1.063
4.6167,13.0,35.06,-120.61,2.731
3.3603,14.0,35.07,-120.56,2.802
4.3611,11.0,35.06,-120.52,3.297
4.5461,16.0,35.1,-120.3,2.708
3.851,16.0,35.17,-120.43,3.15
4.0403,16.0,35.18,-120.57,3.461
2.8203,24.0,35.05,-120.48,1.526
2.9375,29.0,35.04,-120.47,1.448
3.5682,10.0,35.03,-120.5,2.773
2.9798,17.0,35.02,-120.48,2.048
2.925,26.0,35.52,-120.69,1.814
4.3218,17.0,35.51,-120.68,2.091
3.7672,19.0,35.5,-120.68,1.738
3.2813,15.0,35.5,-120.67,1.75
3.3125,19.0,35.5,-120.66,1.639
2.8285,17.0,35.49,-120.66,1.713
3.225,19.0,35.48,-120.65,1.669
2.5437,6.0,35.46,-120.64,1.464
4.1375,16.0,35.49,-120.69,2.224
2.7798,15.0,35.48,-120.68,2.058
3.3438,18.0,35.48,-120.67,1.761
3.9063,18.0,35.47,-120.66,1.848
4.5179,17.0,35.46,-120.66,2.256
3.5,10.0,35.55,-120.7,1.721
3.6667,7.0,35.52,-120.76,2.506
5.2508,12.0,35.5,-120.71,2.929
5.0947,12.0,35.48,-120.56,2.675
3.0602,29.0,35.2,-119.93,0.698
3.1641,17.0,35.35,-120.49,1.586
4.1875,15.0,35.41,-120.65,2.616
2.1154,8.0,35.47,-120.64,1.172
3.3816,36.0,37.68,-122.4,2.534
4.1146,41.0,37.68,-122.4,2.722
5.966,48.0,37.69,-122.32,3.152
2.4113,23.0,37.7,-122.41,2.142
3.6827,44.0,37.71,-122.42,2.153
4.6098,24.0,37.71,-122.43,2.904
4.7708,19.0,37.7,-122.43,2.817
4.9318,6.0,37.7,-122.44,2.581
4.0125,46.0,37.7,-122.45,2.301
4.5417,50.0,37.71,-122.45,2.337
4.7639,49.0,37.71,-122.45,2.515
5.1788,16.0,37.7,-122.45,2.67
3.5035,37.0,37.7,-122.46,2.386
4.0833,35.0,37.69,-122.46,2.667
3.3214,37.0,37.7,-122.46,2.432
3.6588,45.0,37.7,-122.47,2.386
2.483,44.0,37.71,-122.46,2.143
3.65,45.0,37.71,-122.46,2.399
3.84,42.0,37.7,-122.46,2.359
4.5341,44.0,37.7,-122.47,2.365
3.5,37.0,37.71,-122.47,2.244
3.1958,39.0,37.71,-122.46,2.321
3.049,33.0,37.7,-122.48,3.07
3.0546,33.0,37.7,-122.48,2.979
5.1149,39.0,37.71,-122.48,3.142
6.1278,29.0,37.71,-122.48,4.176
4.2472,36.0,37.7,-122.54,2.925
4.6771,35.0,37.67,-122.49,2.664
5.0659,35.0,37.68,-122.49,2.38
5.2848,29.0,37.67,-122.49,2.603
5.2811,36.0,37.7,-122.49,2.877
4.5,36.0,37.69,-122.49,2.756
3.4492,33.0,37.69,-122.48,2.643
4.9375,35.0,37.69,-122.49,2.77
4.7391,35.0,37.69,-122.49,2.728
3.775,47.0,37.7,-122.47,2.813
3.449,27.0,37.69,-122.47,2.391
4.875,30.0,37.69,-122.47,2.588
4.4821,42.0,37.69,-122.48,2.524
4.2421,43.0,37.69,-122.48,2.575
3.4375,26.0,37.69,-122.46,2.777
2.9413,23.0,37.68,-122.46,2.294
3.5909,35.0,37.69,-122.47,2.561
4.6447,34.0,37.69,-122.47,3.045
4.5337,31.0,37.68,-122.47,3.067
5.5647,31.0,37.68,-122.48,2.687
3.3906,15.0,37.67,-122.48,3.037
5.1054,31.0,37.67,-122.48,2.945
5.3311,34.0,37.68,-122.49,2.708
2.964,14.0,37.67,-122.48,3.197
3.0625,17.0,37.69,-122.45,0.875
4.4286,35.0,37.67,-122.45,2.386
5.5845,20.0,37.67,-122.47,3.043
5.7535,18.0,37.66,-122.47,2.979
4.1303,16.0,37.67,-122.46,1.465
5.4221,15.0,37.66,-122.46,2.847
5.2573,21.0,37.65,-122.46,3.229
4.7813,36.0,37.67,-122.45,2.464
5.3446,35.0,37.66,-122.45,2.633
5.3398,36.0,37.66,-122.46,2.609
4.7755,36.0,37.66,-122.45,2.807
3.9722,38.0,37.65,-122.44,2.762
4.3039,29.0,37.66,-122.43,2.784
3.1927,21.0,37.66,-122.44,2.526
4.7639,36.0,37.66,-122.44,2.656
4.425,35.0,37.67,-122.44,2.684
5.1205,42.0,37.67,-122.42,2.263
3.8438,37.0,37.66,-122.41,2.507
4.7361,41.0,37.66,-122.42,3.026
4.9236,28.0,37.66,-122.42,2.735
4.125,36.0,37.66,-122.42,3.276
4.475,32.0,37.66,-122.41,2.467
3.0052,34.0,37.66,-122.41,2.425
3.6667,40.0,37.66,-122.41,2.188
4.6103,37.0,37.66,-122.41,2.375
3.2833,44.0,37.66,-122.41,2.333
3.5039,32.0,37.65,-122.41,2.324
2.6631,26.0,37.66,-122.42,2.44
4.5493,43.0,37.66,-122.43,2.815
3.8565,39.0,37.65,-122.42,2.398
4.1033,34.0,37.64,-122.43,3.01
4.207,42.0,37.64,-122.43,2.727
6.2498,19.0,37.64,-122.45,3.533
5.3922,26.0,37.64,-122.46,3.537
4.8096,16.0,37.65,-122.46,2.62
4.5938,17.0,37.64,-122.46,2.512
4.6452,27.0,37.65,-122.47,2.362
5.4694,25.0,37.66,-122.53,2.724
4.0556,20.0,37.65,-122.53,2.75
4.2593,39.0,37.65,-122.48,2.274
5.155,31.0,37.63,-122.49,2.639
3.525,34.0,37.63,-122.49,2.541
3.2446,31.0,37.63,-122.49,2.346
2.9087,27.0,37.63,-122.53,2.282
5.4364,34.0,37.61,-122.47,2.793
4.4286,35.0,37.62,-122.54,2.621
5.1282,35.0,37.59,-122.49,2.625
4.3542,36.0,37.59,-122.5,2.375
4.25,35.0,37.6,-122.5,2.417
4.1827,31.0,37.59,-122.55,3.455
2.2375,20.0,37.58,-122.51,4.5
4.0795,33.0,37.6,-122.49,2.706
5.3991,29.0,37.59,-122.48,2.73
4.5556,34.0,37.57,-122.48,2.49
5.7653,21.0,37.59,-122.46,3.258
5.0479,22.0,37.63,-122.46,2.804
6.7206,26.0,37.62,-122.45,3.446
5.748,28.0,37.63,-122.45,3.021
4.7625,35.0,37.63,-122.44,2.813
4.9732,34.0,37.63,-122.43,3.423
4.1692,21.0,37.61,-122.43,3.445
4.25,49.0,37.62,-122.41,2.841
3.8214,46.0,37.61,-122.41,2.736
4.7,37.0,37.61,-122.42,3.413
6.3443,39.0,37.62,-122.42,3.247
4.4643,40.0,37.62,-122.42,3.081
4.1513,17.0,37.61,-122.42,1.375
3.43,46.0,37.63,-122.42,2.929
4.8295,43.0,37.62,-122.42,3.19
4.8,36.0,37.62,-122.42,3.068
4.4091,36.0,37.62,-122.42,3.179
3.2216,39.0,37.62,-122.41,2.427
3.1058,32.0,37.62,-122.4,2.53
2.639,39.0,37.63,-122.41,2.425
2.225,41.0,37.64,-122.42,2.125
3.5214,15.0,37.63,-122.43,1.442
2.375,46.0,37.63,-122.42,2.75
4.2262,37.0,37.63,-122.41,2.285
3.0,35.0,37.63,-122.41,2.291
4.0238,44.0,37.62,-122.4,2.242
4.4464,38.0,37.64,-122.41,2.154
3.1628,35.0,37.61,-122.4,3.184
3.3632,33.0,37.6,-122.38,2.651
2.56,36.0,37.6,-122.39,2.731
5.7398,42.0,37.61,-122.41,3.364
4.7381,43.0,37.61,-122.41,3.474
4.1364,31.0,37.6,-122.41,4.12
5.8783,34.0,37.6,-122.42,4.051
6.3719,26.0,37.6,-122.41,4.669
6.2946,34.0,37.59,-122.41,4.5
5.6493,40.0,37.59,-122.41,4.224
3.5817,30.0,37.6,-122.4,3.693
6.221,52.0,37.6,-122.4,4.203
4.652,44.0,37.6,-122.39,3.871
4.375,34.0,37.6,-122.39,3.409
3.0744,31.0,37.59,-122.38,4.577
4.6628,44.0,37.59,-122.38,4.592
6.4865,35.0,37.57,-122.39,4.5
5.048,26.0,37.6,-122.37,3.5
3.4412,39.0,37.59,-122.37,3.538
5.7837,49.0,37.59,-122.38,3.781
5.0756,52.0,37.58,-122.36,3.742
4.0987,37.0,37.58,-122.36,4.34
5.6206,44.0,37.59,-122.34,3.864
4.7917,40.0,37.58,-122.33,3.599
3.8413,50.0,37.58,-122.34,3.722
4.0855,52.0,37.58,-122.35,4.108
3.5125,20.0,37.59,-122.36,3.506
3.3469,30.0,37.58,-122.35,3.45
2.8393,26.0,37.58,-122.35,3.75
4.2407,39.0,37.57,-122.34,4.338
3.9728,28.0,37.57,-122.34,3.0
3.1111,43.0,37.57,-122.33,3.184
3.4333,27.0,37.57,-122.33,2.9
3.4836,27.0,37.58,-122.33,2.879
3.38,28.0,37.58,-122.33,2.854
3.6811,34.0,37.6,-122.31,2.73
3.9696,44.0,37.58,-122.31,2.583
4.1875,45.0,37.57,-122.31,2.673
2.7474,43.0,37.58,-122.33,2.331
3.2891,42.0,37.57,-122.32,2.379
3.2285,33.0,37.57,-122.32,2.348
2.9934,52.0,37.57,-122.32,2.563
3.7422,42.0,37.57,-122.31,2.926
2.8571,44.0,37.56,-122.32,2.5
3.625,20.0,37.57,-122.33,2.833
3.8317,9.0,37.56,-122.32,2.375
3.162,26.0,37.56,-122.32,4.15
3.9688,52.0,37.56,-122.31,3.569
